position,thickness_cm
0.0,0.01
0.001001001001001001,0.01198222545741713
0.002002002002002002,0.013925921245067387
0.003003003003003003,0.015832556695285292
0.004004004004004004,0.017703518660958113
0.005005005005005005,0.019540117575506784
0.006006006006006006,0.02134359296633717
0.007007007007007007,0.02311511847986286
0.008008008008008008,0.024855806469119814
0.009009009009009009,0.026566712188881736
0.01001001001001001,0.028248837637896068
0.011011011011011011,0.029903135083271797
0.012012012012012012,0.03153051029805889
0.013013013013013013,0.03313182553957936
0.014014014014014014,0.03470790229302891
0.015015015015015015,0.036259523802204596
0.016016016016016016,0.0377874374068761
0.017017017017017015,0.03929235670426189
0.018018018018018018,0.04077496355025901
0.01901901901901902,0.04223590991447484
0.02002002002002002,0.04367581960169276
0.02102102102102102,0.045095289851148905
0.022022022022022022,0.04649489282388144
0.023023023023023025,0.04787517698742322
0.024024024024024024,0.04923666840622464
0.025025025025025023,0.05057987194540441
0.026026026026026026,0.051905272394721945
0.02702702702702703,0.05321333551903258
0.028028028028028028,0.05450450904092231
0.029029029029029027,0.055779223560708864
0.03003003003003003,0.05703789341854008
0.031031031031031032,0.05828091750290817
0.03203203203203203,0.05950868000952762
0.03303303303303303,0.0607215511541891
0.03403403403403403,0.06191988784289873
0.035035035035035036,0.06310403430233784
0.036036036036036036,0.06427432267342957
0.037037037037037035,0.06543107357057296
0.03803803803803804,0.06657459660890047
0.03903903903903904,0.06770519090172818
0.04004004004004004,0.06882314553019796
0.04104104104104104,0.06992873998695687
0.04204204204204204,0.07102224459557675
0.043043043043043044,0.07210392090728905
0.044044044044044044,0.07317402207649118
0.04504504504504504,0.07423279321637323
0.04604604604604605,0.07528047173591465
0.04704704704704705,0.07631728765940983
0.04804804804804805,0.07734346392959872
0.04904904904904905,0.07835921669540122
0.050050050050050046,0.07936475558518463
0.05105105105105105,0.0803602839664284
0.05205205205205205,0.08134599919259017
0.05305305305305305,0.0823220928379236
0.05405405405405406,0.08328875092094594
0.055055055055055056,0.08424615411720796
0.056056056056056056,0.08519447796197456
0.057057057057057055,0.08613389304338522
0.058058058058058054,0.08706456518662539
0.05905905905905906,0.08798665562960664
0.06006006006006006,0.08890032119062077
0.06106106106106106,0.08980571442840404
0.062062062062062065,0.09070298379502013
0.06306306306306306,0.09159227378194498
0.06406406406406406,0.09247372505971307
0.06506506506506507,0.0933474746114628
0.06606606606606606,0.09421365586069781
0.06706706706706707,0.09507239879356255
0.06806806806806806,0.09592383007591214
0.06906906906906907,0.09676807316544042
0.07007007007007007,0.0976052484191141
0.07107107107107107,0.09843547319614737
0.07207207207207207,0.09925886195673667
0.07307307307307308,0.10007552635676392
0.07407407407407407,0.1008855753386637
0.07507507507507508,0.10168911521863988
0.07607607607607608,0.10248624977040569
0.07707707707707707,0.10327708030561249
0.07807807807807808,0.10406170575112354
0.07907907907907907,0.10484022272327913
0.08008008008008008,0.10561272559929367
0.08108108108108109,0.10637930658591585
0.08208208208208208,0.10714005578547706
0.08308308308308308,0.10789506125944663
0.08408408408408408,0.10864440908960551
0.08508508508508508,0.1093881834369451
0.08608608608608609,0.11012646659839173
0.08708708708708708,0.11085933906145246
0.08808808808808809,0.11158687955687327
0.0890890890890891,0.11230916510939502
0.09009009009009009,0.11302627108669
0.09109109109109109,0.1137382712465559
0.0920920920920921,0.11444523778244177
0.09309309309309309,0.11514724136737584
0.0940940940940941,0.11584435119636224
0.09509509509509509,0.1165366350273102
0.0960960960960961,0.11722415922055612
0.0970970970970971,0.1179069887770364
0.0980980980980981,0.11858518737516563
0.0990990990990991,0.11925881740647287
0.10010010010010009,0.11992794001004556
0.1011011011011011,0.12059261510582854
0.1021021021021021,0.12125290142682396
0.1031031031031031,0.12190885655023499
0.1041041041041041,0.1225605369275947
0.10510510510510511,0.12320799791391947
0.1061061061061061,0.12385129379592498
0.10710710710710711,0.12449047781934001
0.10810810810810811,0.12512560221535318
0.1091091091091091,0.12575671822622495
0.11011011011011011,0.12638387613009644
0.1111111111111111,0.12700712526502547
0.11211211211211211,0.1276265140522776
0.11311311311311312,0.1282420900189008
0.11411411411411411,0.12885389981960949
0.11511511511511512,0.1294619892580028
0.11611611611611611,0.13006640330714211
0.11711711711711711,0.13066718612951012
0.11811811811811812,0.13126438109637392
0.11911911911911911,0.13185803080657366
0.12012012012012012,0.13244817710475626
0.12112112112112113,0.13303486109907478
0.12212212212212212,0.13361812317837127
0.12312312312312312,0.13419800302886153
0.12412412412412413,0.13477453965033886
0.12512512512512514,0.13534777137191345
0.12612612612612611,0.13591773586730319
0.12712712712712712,0.13648447016969098
0.12812812812812813,0.13704801068616393
0.12912912912912913,0.13760839321174723
0.13013013013013014,0.13816565294304772
0.13113113113113112,0.1387198244915189
0.13213213213213212,0.13927094189636066
0.13313313313313313,0.13981903863706532
0.13413413413413414,0.14036414764562208
0.13513513513513514,0.14090630131839008
0.13613613613613612,0.14144553152765169
0.13713713713713713,0.14198186963285603
0.13813813813813813,0.14251534649156247
0.13913913913913914,0.14304599247009356
0.14014014014014015,0.14357383745390723
0.14114114114114115,0.1440989108576963
0.14214214214214213,0.14462124163522444
0.14314314314314314,0.14514085828890652
0.14414414414414414,0.14565778887914138
0.14514514514514515,0.14617206103340438
0.14614614614614616,0.1466837019551078
0.14714714714714713,0.14719273843223524
0.14814814814814814,0.14769919684575772
0.14914914914914915,0.14820310317783753
0.15015015015015015,0.1487044830198265
0.15115115115115116,0.14920336158006478
0.15215215215215216,0.14969976369148597
0.15315315315315314,0.15019371381903443
0.15415415415415415,0.1506852360669005
0.15515515515515516,0.15117435418557842
0.15615615615615616,0.15166109157875274
0.15715715715715717,0.15214547131001793
0.15815815815815815,0.1526275161094358
0.15915915915915915,0.1531072483799362
0.16016016016016016,0.153584690203564
0.16116116116116116,0.15405986334757854
0.16216216216216217,0.1545327892704084
0.16316316316316315,0.155003489127466
0.16416416416416416,0.15547198377682633
0.16516516516516516,0.1559382937847728
0.16616616616616617,0.1564024394312148
0.16716716716716717,0.15686444071497974
0.16816816816816815,0.15732431735898392
0.16916916916916916,0.1577820888152845
0.17017017017017017,0.15823777427001662
0.17117117117117117,0.1586913926482187
0.17217217217217218,0.15914296261854818
0.17317317317317318,0.15959250259789234
0.17417417417417416,0.16004003075587467
0.17517517517517517,0.1604855650192619
0.17617617617617617,0.16092912307627263
0.17717717717717718,0.16137072238079123
0.1781781781781782,0.16181038015648883
0.17917917917917917,0.1622481134008542
0.18018018018018017,0.16268393888913704
0.18118118118118118,0.16311787317820522
0.18218218218218218,0.16354993261031903
0.1831831831831832,0.16398013331682437
0.1841841841841842,0.16440849122176632
0.18518518518518517,0.16483502204542622
0.18618618618618618,0.16525974130778343
0.1871871871871872,0.1656826643319035
0.1881881881881882,0.16610380624725574
0.1891891891891892,0.16652318199296048
0.19019019019019018,0.1669408063209692
0.19119119119119118,0.16735669379917795
0.1921921921921922,0.16777085881447654
0.1931931931931932,0.16818331557573496
0.1941941941941942,0.16859407811672839
0.19519519519519518,0.16900316029900214
0.1961961961961962,0.16941057581467867
0.1971971971971972,0.16981633818920716
0.1981981981981982,0.17022046078405806
0.1991991991991992,0.17062295679936296
0.20020020020020018,0.1710238392765017
0.2012012012012012,0.17142312110063804
0.2022022022022022,0.17182081500320448
0.2032032032032032,0.1722169335643383
0.2042042042042042,0.17261148921526917
